Domain Code;Domain;Area Code (M49);Area;Code;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Flag;Flag Description;Note
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1991;1991;t;110933;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1992;1992;t;109299;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1993;1993;t;106800;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1994;1994;t;110000;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1995;1995;t;112000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1996;1996;t;112000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1997;1997;t;112000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1998;1998;t;106000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1999;1999;t;106000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2000;2000;t;102000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2001;2001;t;100592;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2002;2002;t;99174;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2003;2003;t;102587;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2004;2004;t;103384;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2005;2005;t;105549;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2006;2006;t;103046;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2007;2007;t;106319;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2008;2008;t;107703;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2009;2009;t;92742;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2010;2010;t;85366;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2011;2011;t;96000;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2012;2012;t;94463;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2013;2013;t;95522;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2014;2014;t;99206;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2015;2015;t;102598;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2016;2016;t;102462;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2017;2017;t;99675;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2018;2018;t;102393;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2019;2019;t;106727;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2020;2020;t;105886;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2021;2021;t;107149;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;578;Norway;NO;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2022;2022;t;104747;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1990;1990;t;671000;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1991;1991;t;569300;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1992;1992;t;683300;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1993;1993;t;757699;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1994;1994;t;836149;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1995;1995;t;851946;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1996;1996;t;910000;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1997;1997;t;1009700;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1998;1998;t;862007;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1999;1999;t;861300;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2000;2000;t;895500;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2001;2001;t;861800;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2002;2002;t;831700;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2003;2003;t;895000;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2004;2004;t;895300;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2005;2005;t;996500;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2006;2006;t;1056200;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2007;2007;t;1142300;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2008;2008;t;1095400;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2009;2009;t;1023700;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2010;2010;t;1091100;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2011;2011;t;1094700;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2012;2012;t;1179100;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2013;2013;t;1098400;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2014;2014;t;1003600;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2015;2015;t;1043000;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2016;2016;t;1150600;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2017;2017;t;1178800;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2018;2018;t;994100;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2019;2019;t;1033500;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2020;2020;t;912000;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2021;2021;t;912000;I;Imputed value;
RFN;Fertilizers by Nutrient;616;Poland;PL;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2022;2022;t;912000;I;Imputed value;
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1990;1990;t;150200;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1991;1991;t;141000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1992;1992;t;127000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1993;1993;t;129000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1994;1994;t;128000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1995;1995;t;125000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1996;1996;t;132000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1997;1997;t;121000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1998;1998;t;131000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);1999;1999;t;120000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2000;2000;t;113000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2001;2001;t;103000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2002;2002;t;101000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2003;2003;t;95000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2004;2004;t;88000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2005;2005;t;84000;X;Figure from international organizations;Data sourced from another international organization
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2006;2006;t;87391;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2007;2007;t;113005;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2008;2008;t;105131;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2009;2009;t;97293;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2010;2010;t;100249;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2011;2011;t;95088;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2012;2012;t;106864;A;Official figure;Official data collected from national publication
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2013;2013;t;110643;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2014;2014;t;129991.31;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2015;2015;t;117906.09;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2016;2016;t;108440.48;A;Official figure;Official data from questionnaire
RFN;Fertilizers by Nutrient;620;Portugal;PT;5157;Agricultural Use;3102;Nutrient nitrogen N (total);2017;2017;t;102584.04;A;Official figure;Official data from questionnaire
