,region,region name,year,value,label,unit,confidence
2942,RO21,Nord-Est Romania,1992,12.731652964398505,atmospheric deposition rate to cropland,kg N / ha,high
2943,RO21,Nord-Est Romania,1993,13.577739183556965,atmospheric deposition rate to cropland,kg N / ha,high
2944,RO21,Nord-Est Romania,1994,11.376106246139486,atmospheric deposition rate to cropland,kg N / ha,high
2945,RO21,Nord-Est Romania,1995,11.295617927299304,atmospheric deposition rate to cropland,kg N / ha,high
2946,RO21,Nord-Est Romania,1996,12.09567125567484,atmospheric deposition rate to cropland,kg N / ha,high
2947,RO21,Nord-Est Romania,1997,11.476329200173788,atmospheric deposition rate to cropland,kg N / ha,high
2948,RO21,Nord-Est Romania,1998,11.102690333731566,atmospheric deposition rate to cropland,kg N / ha,high
2949,RO21,Nord-Est Romania,1999,11.362495343316814,atmospheric deposition rate to cropland,kg N / ha,high
2950,RO21,Nord-Est Romania,2000,9.511291138116224,atmospheric deposition rate to cropland,kg N / ha,high
2951,RO21,Nord-Est Romania,2001,9.672447709616378,atmospheric deposition rate to cropland,kg N / ha,high
2952,RO21,Nord-Est Romania,2002,10.849408187769072,atmospheric deposition rate to cropland,kg N / ha,high
2953,RO21,Nord-Est Romania,2003,9.466657824008951,atmospheric deposition rate to cropland,kg N / ha,high
2954,RO21,Nord-Est Romania,2004,9.60730286479599,atmospheric deposition rate to cropland,kg N / ha,high
2955,RO21,Nord-Est Romania,2005,11.607433118848931,atmospheric deposition rate to cropland,kg N / ha,high
2956,RO21,Nord-Est Romania,2006,10.45106409655919,atmospheric deposition rate to cropland,kg N / ha,high
2957,RO21,Nord-Est Romania,2007,10.188329912796462,atmospheric deposition rate to cropland,kg N / ha,high
2958,RO21,Nord-Est Romania,2008,9.702099254690548,atmospheric deposition rate to cropland,kg N / ha,high
2959,RO21,Nord-Est Romania,2009,9.303171345555146,atmospheric deposition rate to cropland,kg N / ha,high
2960,RO21,Nord-Est Romania,2010,9.618537896419857,atmospheric deposition rate to cropland,kg N / ha,high
2961,RO21,Nord-Est Romania,2011,7.909035556858178,atmospheric deposition rate to cropland,kg N / ha,high
2962,RO21,Nord-Est Romania,2012,8.786035372647671,atmospheric deposition rate to cropland,kg N / ha,high
2963,RO21,Nord-Est Romania,2013,8.430167638603136,atmospheric deposition rate to cropland,kg N / ha,high
2964,RO21,Nord-Est Romania,2014,9.604948897821627,atmospheric deposition rate to cropland,kg N / ha,high
2965,RO21,Nord-Est Romania,2015,8.277393142142166,atmospheric deposition rate to cropland,kg N / ha,high
2966,RO21,Nord-Est Romania,2016,8.179721931874615,atmospheric deposition rate to cropland,kg N / ha,high
2967,RO21,Nord-Est Romania,2017,8.06219460408168,atmospheric deposition rate to cropland,kg N / ha,high
2968,RO21,Nord-Est Romania,2018,7.99416828135177,atmospheric deposition rate to cropland,kg N / ha,high
2969,RO21,Nord-Est Romania,2019,8.23986167652981,atmospheric deposition rate to cropland,kg N / ha,high
2970,RO22,Sud-Est Romania,1990,15.100056421714484,atmospheric deposition rate to cropland,kg N / ha,high
2971,RO22,Sud-Est Romania,1991,15.826738652913626,atmospheric deposition rate to cropland,kg N / ha,high
2972,RO22,Sud-Est Romania,1992,12.534113967350795,atmospheric deposition rate to cropland,kg N / ha,high
2973,RO22,Sud-Est Romania,1993,12.86621482959477,atmospheric deposition rate to cropland,kg N / ha,high
2974,RO22,Sud-Est Romania,1994,11.54254011847836,atmospheric deposition rate to cropland,kg N / ha,high
2975,RO22,Sud-Est Romania,1995,11.409294851077648,atmospheric deposition rate to cropland,kg N / ha,high
2976,RO22,Sud-Est Romania,1996,10.84895383075793,atmospheric deposition rate to cropland,kg N / ha,high
2977,RO22,Sud-Est Romania,1997,12.28643343927887,atmospheric deposition rate to cropland,kg N / ha,high
2978,RO22,Sud-Est Romania,1998,10.625479932004177,atmospheric deposition rate to cropland,kg N / ha,high
2979,RO22,Sud-Est Romania,1999,11.741689705358818,atmospheric deposition rate to cropland,kg N / ha,high
2980,RO22,Sud-Est Romania,2000,9.07067173648512,atmospheric deposition rate to cropland,kg N / ha,high
2981,RO22,Sud-Est Romania,2001,9.352536198521479,atmospheric deposition rate to cropland,kg N / ha,high
2982,RO22,Sud-Est Romania,2002,10.563300997642614,atmospheric deposition rate to cropland,kg N / ha,high
2983,RO22,Sud-Est Romania,2003,9.043921994210491,atmospheric deposition rate to cropland,kg N / ha,high
2984,RO22,Sud-Est Romania,2004,10.102307801362105,atmospheric deposition rate to cropland,kg N / ha,high
2985,RO22,Sud-Est Romania,2005,12.415658137800248,atmospheric deposition rate to cropland,kg N / ha,high
2986,RO22,Sud-Est Romania,2006,10.299522061985762,atmospheric deposition rate to cropland,kg N / ha,high
2987,RO22,Sud-Est Romania,2007,9.557439580177638,atmospheric deposition rate to cropland,kg N / ha,high
2988,RO22,Sud-Est Romania,2008,9.287364992242011,atmospheric deposition rate to cropland,kg N / ha,high
2989,RO22,Sud-Est Romania,2009,9.052053764232099,atmospheric deposition rate to cropland,kg N / ha,high
2990,RO22,Sud-Est Romania,2010,9.713319727023242,atmospheric deposition rate to cropland,kg N / ha,high
2991,RO22,Sud-Est Romania,2011,8.279748314295851,atmospheric deposition rate to cropland,kg N / ha,high
2992,RO22,Sud-Est Romania,2012,8.521713088852403,atmospheric deposition rate to cropland,kg N / ha,high
2993,RO22,Sud-Est Romania,2013,8.684621788370746,atmospheric deposition rate to cropland,kg N / ha,high
2994,RO22,Sud-Est Romania,2014,10.54526442118509,atmospheric deposition rate to cropland,kg N / ha,high
2995,RO22,Sud-Est Romania,2015,8.132114277660115,atmospheric deposition rate to cropland,kg N / ha,high
2996,RO22,Sud-Est Romania,2016,8.67405083044682,atmospheric deposition rate to cropland,kg N / ha,high
2997,RO22,Sud-Est Romania,2017,8.509415609017429,atmospheric deposition rate to cropland,kg N / ha,high
2998,RO22,Sud-Est Romania,2018,7.922449426050016,atmospheric deposition rate to cropland,kg N / ha,high
2999,RO22,Sud-Est Romania,2019,8.471753492262685,atmospheric deposition rate to cropland,kg N / ha,high
3000,RO31,Sud - Muntenia Romania,1990,17.370062411831203,atmospheric deposition rate to cropland,kg N / ha,high
3001,RO31,Sud - Muntenia Romania,1991,16.645427344226533,atmospheric deposition rate to cropland,kg N / ha,high
3002,RO31,Sud - Muntenia Romania,1992,13.622077554440079,atmospheric deposition rate to cropland,kg N / ha,high
3003,RO31,Sud - Muntenia Romania,1993,13.449674290579459,atmospheric deposition rate to cropland,kg N / ha,high
3004,RO31,Sud - Muntenia Romania,1994,13.764603493945273,atmospheric deposition rate to cropland,kg N / ha,high
3005,RO31,Sud - Muntenia Romania,1995,13.480927076641446,atmospheric deposition rate to cropland,kg N / ha,high
3006,RO31,Sud - Muntenia Romania,1996,12.683300570010465,atmospheric deposition rate to cropland,kg N / ha,high
3007,RO31,Sud - Muntenia Romania,1997,13.115348016403608,atmospheric deposition rate to cropland,kg N / ha,high
3008,RO31,Sud - Muntenia Romania,1998,11.726302043129056,atmospheric deposition rate to cropland,kg N / ha,high
3009,RO31,Sud - Muntenia Romania,1999,13.001461782191532,atmospheric deposition rate to cropland,kg N / ha,high
3010,RO31,Sud - Muntenia Romania,2000,9.997287348638151,atmospheric deposition rate to cropland,kg N / ha,high
3011,RO31,Sud - Muntenia Romania,2001,10.488894122155543,atmospheric deposition rate to cropland,kg N / ha,high
3012,RO31,Sud - Muntenia Romania,2002,11.455421528995002,atmospheric deposition rate to cropland,kg N / ha,high
3013,RO31,Sud - Muntenia Romania,2003,10.424637482123666,atmospheric deposition rate to cropland,kg N / ha,high
3014,RO31,Sud - Muntenia Romania,2004,11.45971123573135,atmospheric deposition rate to cropland,kg N / ha,high
3015,RO31,Sud - Muntenia Romania,2005,14.127522717915303,atmospheric deposition rate to cropland,kg N / ha,high
3016,RO31,Sud - Muntenia Romania,2006,12.04902090664852,atmospheric deposition rate to cropland,kg N / ha,high
3017,RO31,Sud - Muntenia Romania,2007,10.54500916000462,atmospheric deposition rate to cropland,kg N / ha,high
3018,RO31,Sud - Muntenia Romania,2008,10.462248677301035,atmospheric deposition rate to cropland,kg N / ha,high
3019,RO31,Sud - Muntenia Romania,2009,10.396009134736516,atmospheric deposition rate to cropland,kg N / ha,high
3020,RO31,Sud - Muntenia Romania,2010,11.446546968742396,atmospheric deposition rate to cropland,kg N / ha,high
3021,RO31,Sud - Muntenia Romania,2011,9.647548840897631,atmospheric deposition rate to cropland,kg N / ha,high
3022,RO31,Sud - Muntenia Romania,2012,9.301343748039107,atmospheric deposition rate to cropland,kg N / ha,high
3023,RO31,Sud - Muntenia Romania,2013,9.667418408021469,atmospheric deposition rate to cropland,kg N / ha,high
