Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","1997","1997","An","286874","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","1998","1998","An","225018","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","1999","1999","An","220525","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","2000","2000","An","207689","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","2001","2001","An","196200","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","2002","2002","An","150000","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","2003","2003","An","135701","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","2004","2004","An","110000","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","2005","2005","An","90000","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","2006","2006","An","80000","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","2007","2007","An","70000","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","2008","2008","An","60000","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","2009","2009","An","50000","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","2010","2010","An","40189","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","2011","2011","An","40260","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","2012","2012","An","24633","I","Imputed value",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","2013","2013","An","18118","I","Imputed value",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","2014","2014","An","18437","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","2015","2015","An","20000","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","2016","2016","An","18500","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","2017","2017","An","18500","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02132","Asses","2018","2018","An","","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","1990","1990","No","615273","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","1991","1991","No","594731","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","1992","1992","No","493540","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","1993","1993","No","429271","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","1994","1994","No","337584","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","1995","1995","No","247712","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","1996","1996","No","265917","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","1997","1997","No","265984","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","1998","1998","No","296278","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","1999","1999","No","311064","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2000","2000","No","334865","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2001","2001","No","349452","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2002","2002","No","334000","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2003","2003","No","310928","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2004","2004","No","409656","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2005","2005","No","450000","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2006","2006","No","671674","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2007","2007","No","718822","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2008","2008","No","652586","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2009","2009","No","624965","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2010","2010","No","613262","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2011","2011","No","547676","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2012","2012","No","529117","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2013","2013","No","541564","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2014","2014","No","577303","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2015","2015","No","588379","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2016","2016","No","747434","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2017","2017","No","754105","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2018","2018","No","765772","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5114","Stocks","02196","Bees","2019","2019","No","783348","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","1990","1990","An","23046","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","1991","1991","An","25517","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","1992","1992","An","25164","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","1993","1993","An","22109","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","1994","1994","An","17251","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","1995","1995","An","13666","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","1996","1996","An","13707","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","1997","1997","An","11438","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","1998","1998","An","10553","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","1999","1999","An","10365","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2000","2000","An","9277","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2001","2001","An","7790","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2002","2002","An","6529","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2003","2003","An","7489","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2004","2004","An","7875","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2005","2005","An","7973","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2006","2006","An","8198","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2007","2007","An","8247","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2008","2008","An","8968","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2009","2009","An","9222","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2010","2010","An","8311","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2011","2011","An","9241","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2012","2012","An","9887","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2013","2013","An","9212","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2014","2014","An","9964","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2015","2015","An","9555","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2016","2016","An","10843","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2017","2017","An","12273","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2018","2018","An","15630","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02112","Buffalo","2019","2019","An","16730","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5111","Stocks","02111","Cattle","1990","1990","An","1575107","A","Official figure",""
